id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham
2081,1216,chống nắng xài tốt dạng sữa lỏng_tán thấm mặt mùi nhẹ_nhàng cực không_cảm_giác,12/1/2021,20:15,5,422215804
2084,708,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,10:13,5,422205160
2085,805,sử_dụng_dàng thoải_mái thư giãn độ,2/5/2023,16:01,5,422205163
2086,1530,nhiêu chả_đổi sửa_rửa mặt,11/1/2024,15:10,5,422214146
2087,1425,dầu mụn bé rửa mịn cực hình bé cực,11/4/2021,1:25,5,293500043
2089,4301,thích cực_tẩy môi mềm mịn hẳn đường nữa,2/2/2021,16:43,5,399200001
2090,394,sữa rửa mặt chân_tích khuyên_thể,21/07/2023,21:33,5,422208972
2091,360,thông xuất_xứ pháp,14/02/2019,21:38,2,205100146
2092,176,mùi thơm lắm mùi dầu_gội,20/04/2024,23:14,5,422207629
2093,398,hồi_kì đi liễu_sĩ xài dính rửa mặt ẩm_mịn dần_khỏe hẳn_mê sự,27/05/2023,8:16,5,422208974
2094,78,toner ẩm tốt thấm không_nhờn_rít mùi thích,26/07/2021,10:32,5,318900011
2095,3421,thây hiêu hêt thât kiêng_trì rôi không_ứng_nhưnh mùi serum hơi ghê,26/12/2022,8:06,5,422202580
2096,2393,sử_dụng_dàng thoải_thư giãn độ,28/04/2023,10:08,5,422202253
2097,2172,đầu không_sản_phẩm sử_dụng kq sửa,21/01/2022,9:32,5,211300002
2098,168,dầu mụn sài tiếng tiết_dầu chống bình_tệp cá_nhân nhược không_nâng tone tối_mặt tí_kiềm dầu chống không_kích_ứng mụn ẩn_cảm không_mặt,19/11/2022,21:12,5,422210400
2099,4202,bổ rẻ,22/03/2024,13:38,5,422205804
2100,2394,mùi hương_mát giá_thành ổn,28/04/2023,9:31,5,422206537
2101,2944,chân đời xài không_nhiêu tuýp rẻ bổ lắm trị mụn cực tốt mặt không_mỏng nhạy_cảm hàng sữa_rửa mặt mỏng_xài tuần hồi mụn khủng_srm dẹp đống mụn cưng ẻm lắm hơi,20/11/2021,0:16,5,422206043
2102,2669,sài trời đợt cứng mỏng mụn miếng nhiều bọc mụn trắng rơi_mặt dính_mặt nhiều,29/12/2021,21:27,2,422203809
2103,3385,dầu mụn nhạy_cảm dịu nhẹ tốt_í bất_ngờ chất giá rẻ,15/10/2022,22:33,5,249500014
2104,3657,mùi,20/11/2023,9:00,5,207300009
2105,2362,sử_dụng_dàng thoải_mái thư giãn độ,30/04/2023,14:35,5,422205164
2106,4041,mặt_nạ lắm luôn,5/9/2020,11:27,5,365000017
2107,2805,dầu xài klenzit tróc khô xài dịu hẳn khả_năng thấm_tùy tình_trạng ổn,6/2/2022,23:18,5,100180113
2108,465,tuýp viết đánh_giá sản_phẩm kiềm dầu tạm nâng tông nhẹ_tông tốt chống nắng ổn không_laro cũ,1/6/2024,18:14,5,100160022
2109,699,thích hasaki sản_phẩm tẩy,29/04/2023,18:35,5,200400004
2110,228,không_mùi thích,2/2/2022,8:19,5,422208807
2111,1565,srm sài thích lắm,9/1/2022,8:11,5,422214146
2112,1436,sử_dụng okila lắm,21/06/2024,15:30,5,204900056
2113,3659,hạt scrub hạn_chế chà_xát má mùi thơm khả_năng tẩy mụn đầu đen tạm được,8/6/2023,15:45,5,100220010
2114,2619,xài tuần dám đánh_giá lại sản_phẩm tốt đợi nốt thâm_mụn luôn xài tối dậy mặt dầu hẳn,29/01/2022,17:47,5,371600006
2115,3668,sản_phẩm sử_dụng tốt yêu,24/07/2021,21:59,4,422206042
2116,2111,shop còn tiếc hùi,11/3/2021,15:08,5,422211501
2117,2346,sử_dụng_dàng thoải_mái thư giãn độ,1/5/2023,16:47,5,308500004
2118,2571,chống nắng dạng chất naris cosmetic spf hàng tốt giá,7/7/2020,12:45,5,422211276
2119,217,xịn dầu xài srm không_hiệu thử ưng tuần đỡ dầu đỡ mụn hẳn rửa cảm_giác sạch không_căng mặt đổ dầu chữ má khô kết_hợp xài_dưỡng tuyệt_vời đầu hơi đắn_đo giá tiền tiền,5/4/2021,15:22,5,100190059
2120,1414,lắm,22/09/2022,21:51,5,293500006
2122,1949,ưu_ẩm đắp mát hẳn nhược_đắp tầm cảm_giác hơi châm_chít,4/8/2024,13:00,5,422209704
2123,2890,thích texture serum lỏng thấm_siêu đặc_biệt ẩm không_bết serum sợ bết lắm hồi serum riết ghiền trắng xưa trộm_vía nhiều,8/1/2021,14:48,5,358300002
2124,2318,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,18:17,5,308500015
2125,3269,mùi cồn hơi,9/6/2022,20:43,4,422204775
2126,22,chống nắng đỉnh xài tiếp_tục xài hoài,28/01/2022,19:51,5,422216416
2127,75,chân dầu luôn đỉnh_rửa sạch mùi thơm_dịu nhẹ dạng bọt_rửa mặt sạch_tưng không_khô rát_hơi không_hoài tốt,13/09/2021,8:26,5,204900159
2128,2341,sử_dụng_dàng thoải_mái thư_giãn,2/5/2023,10:27,5,308500018
2129,1393,không_mùi thơm lắm hủ cải_thiện hủ bé thử tốt,11/10/2021,19:42,5,422207826
2130,270,chân dầu giá ưu_kiềm dầu tốt dạng sữa thấm nâng tông_hơi nhẹ_hầu không_không tông_giá nhược chống hơi kém_xíu kiểu môi nắng_nóng đổ mồ_hôi hơi chảy nhẹ_góc trán mép ổn dầu mũi xài_hợp không_mụn không_đổ dầu mãi tốt,16/02/2023,14:11,5,249500013
2131,261,phù_hợp dầu mụn nhẹ giá sạch tốt,16/07/2021,17:51,4,205100146
2132,4286,tả,26/04/2020,13:35,5,100230026
2133,1433,mẫu mùi hơi lạ,6/10/2024,20:28,5,204900128
2134,1245,tẩy xài thích,11/6/2023,13:56,5,422212333
2135,3671,mùi cực thơm tẩy tb mụn đầu giá_thành ổn,14/01/2020,11:36,5,207300009
2136,705,mùi hương_mát giá_thành ổn,29/04/2023,9:30,5,422206537
2137,2761,dầu mụn xài tốt dính thuốc rượu nữa xài tiếc,26/04/2021,12:24,5,422211276
2138,1266,finish bóng lắm đẹp dặm_phấn không_bết mắt,13/10/2022,11:50,4,422206421
2140,1287,sản_phẩm tốt_dịu nhẹ mụn nhạy_cảm kiềm dầu tốt nâng tông_nhiên khô_thoáng không_bết dính đeo_khẩu ngày,30/05/2021,18:04,5,249500014
2141,543,sản_phẩm sử_dụng tốt không_khô căng yêu,4/4/2020,20:23,5,204900056
2142,285,sản_phẩm lành_dịu nhẹ không,30/05/2021,15:44,5,205100137
2143,661,sản_phẩm shop hàng hãng giá rẻ thị_trường hàng,12/7/2023,15:23,5,422216594
2144,2925,hàng tốt,20/08/2024,8:46,5,422209706
2146,2377,mùi hương_mát giá_thành ổn,29/04/2023,16:10,5,422206537
2147,170,hợp mụn sưng thời,10/11/2022,9:19,5,100210023
2148,303,không_nhiêu vấn_đề đậm không_đô sương sương rẻ,19/02/2021,22:55,5,422206648
2150,543,sản_phẩm sử_dụng tốt không_khô căng yêu,4/4/2020,20:23,5,422210784
2151,256,sản_phẩm hsv giá_thành rẻ chất tốt,9/8/2021,11:02,5,422211446
2152,333,tầm giá hồng ẩm khô_dầu mụn xài hồng_mịn hẳn sạch_trị mụn_hiệu mụn lặn đi sạch thông_thoáng thấm dầu đậm dầu_hồng,26/06/2020,19:36,5,422208807
2153,2477,xài mùi thơm_tông màu_nhiên_nhiên kcn chảy nắp chảy đau_ví lắm người,5/8/2022,5:10,4,422204388
2154,2548,đường nhẹ yên_tâm không_bắt nắng đổ dầu sản_phẩm,12/11/2020,21:49,5,422207283
2156,1067,tẩy chân không_nhiêu tẩy sạch,21/05/2023,13:17,5,422211183
2157,504,kiến cá_nhân htk dầu chữ ưu_giá hợp_lý khả_năng chống nắng tốt nhược kết_cấu í ẹ lắm màu hồng bôi mỏng không_bôi mặt trắng_bóc kcn không_khô_dính dính mặt lỡ_quẹt mặt móng dính kcn luôn màu tệp bôi kcn không_khô kềm dầu màu trời nhẹ_mặt không_khô đổi,6/11/2022,10:24,3,422204028
2159,1424,sử_dụng,14/07/2021,16:30,5,293500006
2160,341,tẩy hậu_cảm tốt nhất cảm_giác_nhiên không_nhờn rít mùi hơi mùi mát mịn rẻ hậu_cảm tốt,14/03/2020,15:54,5,422204259
2161,2645,tốt người,13/01/2021,14:43,5,345800001
2162,2169,thích spham xài không_công_dụng dịu nhẹ không_thích xài tiếp giá tiền người,3/4/2022,1:03,5,211300002
2164,1826,không_tệ_đợi hơn,30/04/2023,14:24,2,422206644
2165,1027,mùi hương_mát giá_thành ổn,1/5/2023,14:44,5,422206537
2166,165,refreshing công_dụng chủ_yếu tẩy phù_hợp dầu mụn nhạy_cảm luôn không_makeup bôi kcn khả_năng sạch ổn_tẩy kcn bụi bẩn tẩy cảm_mềm không_khô không_hề không_kích_ứng không_nổi mụn luôn,28/11/2022,10:09,5,422204259
2167,747,hích hích tặng quà không_quà shop mỹ_phẩm shop yên_tâm luôn,27/07/2022,10:57,5,422216594
2168,793,siêu_đỉnh nhạy_cảm_sài không_kích_ứng nhe_tẩy sạch cực dịu nhẹ_tẩy mắt,11/3/2021,14:06,5,100230059
2170,115,trực_tiếp cửa_hàng tặng chống nắng,4/7/2024,14:26,5,422211446
2171,1073,tẩy garnier ngoái bây,7/3/2023,15:57,5,422204904
2172,792,ổn nhạy_cảm xài hơi không_thích mùi hắc lắm màu xài ổn lắm,15/05/2021,1:58,4,308500015
2173,2371,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,19:51,5,308500015
2174,1167,bảo thời_hiệu đẹp xài ổn_áp lắm tầm tuần bắt đàu mịn mờ thâm_mụn mụn luôn,17/11/2022,10:42,5,327500002
2175,1352,kiềm dầu_đỉnh tư_vấn dòng chống nắng vật_lý đời đầu dầu tưởng chống nắng không_mụn thấm chảo dầu đầu chân đi không_đổ dầu,23/06/2022,20:07,5,343100024
2176,697,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,10:49,5,308500013
2178,24,lọ ổn không_kích_ứng nhạy_cảm mụn dầu toàn màu dương_tội không_màu dương màu,31/08/2023,16:17,5,422208974
2179,2442,thương naruko chân lông không,30/08/2020,22:36,5,422202253
2180,681,sử_dụng sạch không_khô thư_giãn dùng,30/04/2023,15:12,5,308500037
2181,2397,mùi hương_mát giá_thành ổn,27/04/2023,16:26,5,204100019
2182,2343,sử_dụng_dàng thoải_mái thư giãn độ,2/5/2023,9:43,5,308500004
2185,1454,nhạy_cảm cân_nhắc,7/8/2022,22:56,5,422210980
2186,1175,kiềm dầu tầm không_nâng tông khô_thoáng không_bết dính vón không_dưỡng,23/08/2022,16:22,5,422215804
2187,789,sử_dụng tốt,9/6/2021,16:03,5,100230064
2188,3154,hơi căng nhẹ,11/5/2022,0:48,4,422203506
2189,831,xài chán,3/3/2022,22:37,3,422201374
2190,195,xài xám_tẩy không_mắt tẩy_mướt mướt ẩm_ẩm lắm giá chăng,6/7/2022,14:35,5,422206648
2191,1102,thích không_mắt đắng_chacot sạch mềm,6/3/2023,23:02,5,422204657
2192,106,kcn bôi vốn vệt trắng,1/1/2023,12:39,2,422216416
2194,1293,mụn viêm kích_ứng dậy xài dịu hẳn kết_hợp sản_phẩm trị,30/09/2024,1:00,5,422211878
2195,761,vẻ lành_hợp dầu mụn giá mềm hơi thích luôn dạng hạt rửa sạch,17/03/2022,8:50,5,422206248
2196,787,cực thích dịu nhẹ hợp tẩy mỏng nhẹ dày lì_tẩy,22/06/2021,8:29,5,100230056
2197,1022,sử_dụng_dàng thoải_mái thư giãn độ,2/5/2023,15:07,5,308500037
2199,3559,nâng,19/10/2022,13:28,4,422204777
2200,4199,má xài trắng,17/09/2024,11:11,5,358300003
2201,705,thích hasaki sản_phẩm tẩy,28/04/2023,18:37,5,100230059
2203,2404,sử_dụng_dàng thoải_mái thư giãn độ,27/04/2023,12:54,5,422202253
2204,4026,máy lông sài,15/02/2022,14:50,5,412800002
2205,501,tẩy chết mặt ổn thơm,18/11/2023,20:34,5,422207812
2206,3157,tốt,18/06/2021,7:25,5,357100011
2207,143,ổn,27/04/2023,19:29,5,422206648
2208,1835,sản_phẩm tốt dầu,26/04/2021,12:53,5,204100019
2209,327,dịu nhẹ lưu không_cồn giá kcn xài,1/9/2020,15:22,5,205100137
2210,1948,tẩy chết mặt ổn thơm,18/11/2023,13:11,5,422207812
2211,2935,sản_phẩm tốt đắp khỏe căng bóng,15/04/2024,9:35,5,422217970
2214,21,hasaki rẻ,11/9/2023,17:31,5,318900011
2215,2101,sản_phẩm tốt mềm,5/1/2022,22:09,5,422211501
2216,2441,không_mặt_nạ xài không_thể không_vô đánh_giá đc xài miếng đỡ hẳn mụn_xài không_thể đổi khác,23/09/2020,9:49,5,308500015
2217,1465,tình_trạng đổ dầu sài luôn,30/12/2021,21:50,4,422213312
2218,708,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,10:13,5,308500015
2219,2415,sản_phẩm tác_dụng dầu,23/01/2022,16:12,5,422205160
2220,101,ké mê quá sạch nhẹ_dịu rửa sạch mê laroche,23/02/2021,17:40,5,100230059
2222,211,xài không_châm chích mát không_chống nắng,23/03/2022,21:27,5,205100137
2223,3651,mùi thích lắm,22/11/2023,19:11,5,422206043
2224,317,tẩy tốt,27/10/2020,9:35,4,205100137
2225,2554,acne tuần mụn dầu thừa bớt đi vết thâm_mụn đợt mụn mờ đi_rệt cảm_giác lỗ chân lông_khít hơn bất_ngờ_hiệu công_dụng sản_phẩm,9/11/2020,16:17,5,204100018
2226,1163,cứu dầu,10/4/2023,20:05,5,422217292
2227,154,tẩy nhẹ_nhàng không_kích_ứng mùi thơm khô xài ổn,20/02/2023,20:51,5,422211446
2228,1388,hơi đỉnh kiềm dầu tốt cảm_giác mịn chân,18/12/2021,8:19,5,422200306
2229,357,ổn mềm không_xơ_hút không_phí dịch không_nhiêu_bịch không_thích trực_tiếp hasaki cảm_giác nhân_viên chừng_thể không_cố không_cảm_hứng hàng lắm,10/7/2024,21:11,5,422203301
2230,787,cực thích không_đổ lông chà_cở cay nữa,22/06/2021,8:27,5,422203807
2231,335,sản_phẩm xài tốt sản_phẩm giá đau quá,23/05/2020,16:47,5,422211447
2232,1487,tốt,6/5/2020,14:19,5,422210980
2233,242,serum cực_kì ổn căng bóng trẻ,5/12/2023,11:46,5,422205152
2234,182,tẩy sạch toàn dầu nhờn dầu lắm hôm vội kịp tẩy mặt dầu lắm luôn,15/09/2022,12:12,5,422206648
2235,323,tẩy hasaki_mã vạch_công toàn chữ_quốc hàng chuẩn thương_hiệu loreal không,17/09/2020,11:54,3,205100136
2236,2781,serum cực lành_đầu dị_ứng lắm siêu_nhạy cảm_xài tuần cải_thiện thấy,20/04/2021,8:12,5,418800004
2237,191,sài không_đổi tốt sản_phẩm nhân_viên dịch_vụ,1/8/2022,22:51,5,205100137
2238,1606,dịu nhẹ ẩm phải treatmen khô sợ đổ dầu_kích_ứng lớp,16/08/2022,16:02,4,211300002
2239,3866,chất siêu_thích thấm không_mặt dưỡng,14/12/2022,13:11,5,422202632
2240,232,túyp_dưỡng ẩm_cực tốt mát mát thích,7/3/2022,14:45,5,318900019
2242,1500,sữa rửa mặt dịu nhẹ không_kích_ứng tốt giá hơi_chát sản_phẩm sữa_rửa mặt_trị mụn khác,28/08/2018,16:25,5,422210784
2243,2751,sử_dụng skinaqua nâng tone nư hơi thành dưỡng chống nắng tốt dầu không_kiềm dầu tiếng đổ dầu mũi,12/6/2022,11:03,4,248700035
2244,1466,thích,2/3/2022,8:27,5,422203901
2245,3969,rửa không_khô đỉnh,17/11/2023,19:57,5,331300017
2246,4310,không_chê,14/07/2022,12:26,3,422216594
2247,208,dầu mụn_tẩy oreal_nhạt thích sạch dịu nhẹ không_kích_ứng giá rẻ sản_phẩm tốt hàng gói hàng,5/4/2022,9:44,5,205100136
2248,649,sản_phẩm thích lắm,26/12/2023,18:07,5,422216594
2249,1855,shop hàng sản_phẩm sữa chống nắng trẻ lỏng dạng milk lớn bôi trắng_bôi lượt mỏng chờ thấm_bôi lớp kug thấm kiểu nâng tone nhẹ_xíu,8/1/2022,13:09,5,213300094
2250,4286,tả,26/04/2020,13:35,5,204000071
2251,83,sản_phẩm bổ_rẻ luôn chuyên,2/7/2021,9:03,5,205100137
2252,193,tốt hơi nổi_bọt,22/07/2022,11:31,5,422206648
2253,285,cũ tuýp nâng tâng không_bết dính đổ dầu không_kích_ứng_nhiên dám thử_kiến đi,20/09/2023,7:59,5,204900013
2254,2153,xài hôm mịn hẳn,26/08/2023,15:50,5,418800004
2256,2413,đắp mát phê đắp căng,23/03/2022,9:36,5,308500009
2258,2339,mùi hương_mát giá_thành,2/5/2023,10:57,5,308500015
2259,1969,bụi nát kiểu hàng fake,13/10/2022,22:11,1,422203807
2260,123,phẩm,17/11/2023,11:50,5,422204259
2261,1011,đỉnh,3/5/2023,20:27,5,422200236
2262,1271,khá,12/1/2024,23:41,3,422214340
2264,3380,xài dòng xưa không_xài lùn hỗn_hợp,15/11/2022,2:47,5,224100029
2265,418,sản_phẩm tốt nhân_viên tư_vấn hàng,27/02/2023,16:53,5,422208974
2266,805,sử_dụng_dàng thoải_mái thư giãn độ,2/5/2023,16:01,5,422205160
2267,1155,mùi hắc mùi khoáng bù xài ẩm_mượt cũ xài thời đầu hơi châm_chít nhẹ chỗ mụn viêm,31/08/2022,23:31,4,422207423
2268,1144,không_mấy srm dịu nhẹ không_kích_ứng phù_hợp nhạy_cảm dầu mụn_rửa không_khô_kích_ứng đổi srm hãng nổi mụn viêm đỏ nhiều,7/8/2023,14:20,5,422218631
2269,2458,ẩm tốt đắp,8/2/2020,16:09,5,422205163
2271,121,tẩy tế_bào chết nhiên nhạy_cảm mụn không_chà_sát,19/11/2023,11:58,4,422202045
2272,2326,sử_dụng_dàng thoải_mái thư giãn độ,3/5/2023,19:38,5,422205163
2273,257,giá rẻ hàng sạch,8/8/2021,20:27,4,422208807
2274,1837,miếng tốt mát lạnh đắp_cảm bớt dầu_đắp ẩm_mượt không_chăm_sóc mặt ngủ nốt mụn sưng đỏ,9/5/2020,19:20,5,422205162
2275,1283,chân sài không_nhiêu_bình luôn,25/09/2021,14:44,5,204900009
2277,3448,vốn mỏng bắt nắng khám_phá thâm_nám cải_thiện_rệt trắng_hiệu tuần giới_thiệu mẹ xài mẹ mẹ xài nữa,16/11/2020,15:46,5,100210020
2278,1410,srm svr tốt rửa mặt không_bóng dầu không_dính khô ẩm_mịn thoáng nhẹ aply serum thấm không_hề cảm_giác bí,21/07/2023,21:24,5,293500006
2279,478,hàng cũ nhắn,16/03/2023,13:44,5,204900013
2280,1753,chống nắng,24/03/2022,13:40,5,100220035
2281,315,giá phù_hợp mụn_xài không_hề kích_ứng đóng_gói hàng chắn_hiệu tẩy tốt xài,5/11/2020,18:00,5,422208807
2282,538,thích chân_dưỡng ẩm kết_hợp cục,12/5/2022,13:38,5,204900013
2283,2404,sử_dụng_dàng thoải_mái thư giãn độ,27/04/2023,12:54,5,308500015
2284,1819,dưỡng roche posay efaclar thành cải_tiến phylobioma giúp lớp lỏng mỏng mịn thấm không_bết dính chịu dàng phù_hợp,17/12/2023,18:14,5,422216354
2286,362,chủ_yếu chống nắng tô thử dòng tẩy ưng_tẩy oreal micelar refreshing even sensitive skin dịu sạch chống nắng bụi_bẩn thành_phố mịn nhạy_cảm cồn xíu mẩn đỏ hoàn_toàn lành quyết_định ưng trời_đất luôn,26/10/2018,21:41,3,205100137
2287,3671,mùi cực thơm tẩy tb mụn đầu giá_thành ổn,14/01/2020,11:36,5,422206043
2288,297,xài màu dương_chắn không_mềm_mại_quan không_xơ_mặt chùi,11/4/2021,12:20,5,207500002
2289,2377,mùi hương_mát giá_thành ổn,29/04/2023,16:10,5,204100019
2290,291,hàng hơi sản_phẩm tốt,10/5/2021,13:05,5,205100137
2291,2733,thấm,5/3/2023,20:50,5,422211276
2292,2380,sử_dụng_dàng thoải_mái thư,29/04/2023,15:44,5,422205163
2293,788,xài đặc_biệt chữ đổ dầu hồi xài dịu nhẹ_tẩy đổ dầu mặt khuyên hỗn_hợp dầu xài siêu_thích,10/6/2021,7:15,5,100230059
2294,306,tẩy sạch giá chăng,3/1/2021,10:11,4,422211447
2296,418,sản_phẩm tốt nhân_viên tư_vấn hàng,27/02/2023,16:53,5,422208973
2297,515,đăng_tải thông khuyến_mãi cửa_hàng chương_trình khuyến_mãi không,9/8/2022,18:03,5,204900013
2298,223,tẩy sạch lớp dầu,14/02/2022,20:59,5,205100137
2299,1641,đắp mặt mát lắm siêu_dưỡng chất mùi nữa đắp mặt thoải_mái đêm rửa láng mịn,4/6/2024,23:28,5,422209705
2301,2931,không_viết đánh_giá đắp mặt_nạ không_thể đắp đẹp hẳn,17/10/2024,0:14,5,422218100
2302,69,thấm không_mùi công_dụng bình tiền thiết_kế khăn,16/11/2021,17:38,4,318900012
